names,links,category
Mercè Canela,https://en.wikipedia.org//wiki/Merc%C3%A8_Canela,List_of_female_librarians
Meredith Ann Pierce,https://en.wikipedia.org//wiki/Meredith_Ann_Pierce,List_of_female_librarians
Michelle P. Brown,https://en.wikipedia.org//wiki/Michelle_P._Brown,List_of_female_librarians
Michelle Zaffino,https://en.wikipedia.org//wiki/Michelle_Zaffino,List_of_female_librarians
Mildred L. Batchelder,https://en.wikipedia.org//wiki/Mildred_L._Batchelder,List_of_female_librarians
Minnie Earl Sears,https://en.wikipedia.org//wiki/Minnie_Earl_Sears,List_of_female_librarians
Miriam Braverman,https://en.wikipedia.org//wiki/Miriam_Braverman,List_of_female_librarians
Miriam Dudley,https://en.wikipedia.org//wiki/Miriam_Dudley,List_of_female_librarians
Miriam Lichtheim,https://en.wikipedia.org//wiki/Miriam_Lichtheim,List_of_female_librarians
Misty Massey,https://en.wikipedia.org//wiki/Misty_Massey,List_of_female_librarians
Mollie Huston Lee,https://en.wikipedia.org//wiki/Mollie_Huston_Lee,List_of_female_librarians
Mollie Lukis,https://en.wikipedia.org//wiki/Mollie_Lukis,List_of_female_librarians
Nadezhda Krupskaya,https://en.wikipedia.org//wiki/Nadezhda_Krupskaya,List_of_female_librarians
Nancy Pearl,https://en.wikipedia.org//wiki/Nancy_Pearl,List_of_female_librarians
Natalie Ceeney,https://en.wikipedia.org//wiki/Natalie_Ceeney,List_of_female_librarians
Natalya Gorbanevskaya,https://en.wikipedia.org//wiki/Natalya_Gorbanevskaya,List_of_female_librarians
Nella Larsen,https://en.wikipedia.org//wiki/Nella_Larsen,List_of_female_librarians
Nita Kibble,https://en.wikipedia.org//wiki/Nita_Kibble,List_of_female_librarians
Noémi-Noire Oursel,https://en.wikipedia.org//wiki/No%C3%A9mi-Noire_Oursel,List_of_female_librarians
Nola Leigh Millar,https://en.wikipedia.org//wiki/Nola_Leigh_Millar,List_of_female_librarians
Nora Niland,https://en.wikipedia.org//wiki/Nora_Niland,List_of_female_librarians
Noushafarin Ansari,https://en.wikipedia.org//wiki/Noushafarin_Ansari,List_of_female_librarians
Olinta Ariosa Morales,https://en.wikipedia.org//wiki/Olinta_Ariosa_Morales,List_of_female_librarians
Paloma Efron,https://en.wikipedia.org//wiki/Paloma_Efron,List_of_female_librarians
Pamela Darling,https://en.wikipedia.org//wiki/Pamela_Darling,List_of_female_librarians
Pamela Morsi,https://en.wikipedia.org//wiki/Pamela_Morsi,List_of_female_librarians
Parvin E'tesami,https://en.wikipedia.org//wiki/Parvin_E%27tesami,List_of_female_librarians
Pat Rafferty,https://en.wikipedia.org//wiki/Pat_Rafferty,List_of_female_librarians
Pat Southern,https://en.wikipedia.org//wiki/Pat_Southern,List_of_female_librarians
Patricia Battin,https://en.wikipedia.org//wiki/Patricia_Battin,List_of_female_librarians
Patricia Swift Blalock,https://en.wikipedia.org//wiki/Patricia_Swift_Blalock,List_of_female_librarians
Peggy Sullivan,https://en.wikipedia.org//wiki/Peggy_Sullivan,List_of_female_librarians
Phyllis Richmond,https://en.wikipedia.org//wiki/Phyllis_Richmond,List_of_female_librarians
Prudenciana Cruz,https://en.wikipedia.org//wiki/Prudenciana_Cruz,List_of_female_librarians
Pura Belpré,https://en.wikipedia.org//wiki/Pura_Belpr%C3%A9,List_of_female_librarians
Regina M. Anderson,https://en.wikipedia.org//wiki/Regina_M._Anderson,List_of_female_librarians
Ricarda Huch,https://en.wikipedia.org//wiki/Ricarda_Huch,List_of_female_librarians
Rodica Avasiloaie,https://en.wikipedia.org//wiki/Rodica_Avasiloaie,List_of_female_librarians
Rosa Leveroni,https://en.wikipedia.org//wiki/Rosa_Leveroni,List_of_female_librarians
Rosa M. Abella,https://en.wikipedia.org//wiki/Rosa_M._Abella,List_of_female_librarians
Ruth Bolden,https://en.wikipedia.org//wiki/Ruth_Bolden,List_of_female_librarians
Ruth Brown ,https://en.wikipedia.org//wiki/Ruth_Brown_(librarian),List_of_female_librarians
Ruth Edna Kelley,https://en.wikipedia.org//wiki/Ruth_Edna_Kelley,List_of_female_librarians
Ruth Gay,https://en.wikipedia.org//wiki/Ruth_Gay,List_of_female_librarians
Ruth Rappaport,https://en.wikipedia.org//wiki/Ruth_Rappaport,List_of_female_librarians
Ruth Savord,https://en.wikipedia.org//wiki/Ruth_Savord,List_of_female_librarians
Ruth W. Brown,https://en.wikipedia.org//wiki/Ruth_W._Brown,List_of_female_librarians
Sadie Peterson Delaney,https://en.wikipedia.org//wiki/Sadie_Peterson_Delaney,List_of_female_librarians
Sara W. Mahan,https://en.wikipedia.org//wiki/Sara_W._Mahan,List_of_female_librarians
Sarah Byrd Askew,https://en.wikipedia.org//wiki/Sarah_Byrd_Askew,List_of_female_librarians
Sarah Bogle,https://en.wikipedia.org//wiki/Sarah_Bogle,List_of_female_librarians
Sarah Rees Brennan,https://en.wikipedia.org//wiki/Sarah_Rees_Brennan,List_of_female_librarians
Sarah Thomas ,https://en.wikipedia.org//wiki/Sarah_Thomas_(librarian),List_of_female_librarians
Saša Vegri,https://en.wikipedia.org//wiki/Sa%C5%A1a_Vegri,List_of_female_librarians
Shirley Barker,https://en.wikipedia.org//wiki/Shirley_Barker,List_of_female_librarians
Sister Gregory Kirkus,https://en.wikipedia.org//wiki/Sister_Gregory_Kirkus,List_of_female_librarians
Sorche Nic Leodhas,https://en.wikipedia.org//wiki/Sorche_Nic_Leodhas,List_of_female_librarians
Susan Patron,https://en.wikipedia.org//wiki/Susan_Patron,List_of_female_librarians
Susan T. Sommer,https://en.wikipedia.org//wiki/Susan_T._Sommer,List_of_female_librarians
Susan Whitfield,https://en.wikipedia.org//wiki/Susan_Whitfield,List_of_female_librarians
Suzanne Briet,https://en.wikipedia.org//wiki/Suzanne_Briet,List_of_female_librarians
Suzy Covey,https://en.wikipedia.org//wiki/Suzy_Covey,List_of_female_librarians
Tatjana Aparac-Jelušić,https://en.wikipedia.org//wiki/Tatjana_Aparac-Jelu%C5%A1i%C4%87,List_of_female_librarians
Teresa Andrés Zamora,https://en.wikipedia.org//wiki/Teresa_Andr%C3%A9s_Zamora,List_of_female_librarians
Thea White,https://en.wikipedia.org//wiki/Thea_White,List_of_female_librarians
Theodora Kimball Hubbard,https://en.wikipedia.org//wiki/Theodora_Kimball_Hubbard,List_of_female_librarians
Theresa Breslin,https://en.wikipedia.org//wiki/Theresa_Breslin,List_of_female_librarians
Theresa Elmendorf,https://en.wikipedia.org//wiki/Theresa_Elmendorf,List_of_female_librarians
Valentine Britten,https://en.wikipedia.org//wiki/Valentine_Britten,List_of_female_librarians
Valfrid Palmgren,https://en.wikipedia.org//wiki/Valfrid_Palmgren,List_of_female_librarians
Bethlehem Moravian College,https://en.wikipedia.org//wiki/Bethlehem_Moravian_College,List_of_female_librarians
Vera Osoianu,https://en.wikipedia.org//wiki/Vera_Osoianu,List_of_female_librarians
Vicki Myron,https://en.wikipedia.org//wiki/Vicki_Myron,List_of_female_librarians
Virginia Haviland,https://en.wikipedia.org//wiki/Virginia_Haviland,List_of_female_librarians
Virginia Lacy Jones,https://en.wikipedia.org//wiki/Virginia_Lacy_Jones,List_of_female_librarians
Wenche Blomberg,https://en.wikipedia.org//wiki/Wenche_Blomberg,List_of_female_librarians
Wilhelmina Sherriff Bain,https://en.wikipedia.org//wiki/Wilhelmina_Sherriff_Bain,List_of_female_librarians
Willye Dennis,https://en.wikipedia.org//wiki/Willye_Dennis,List_of_female_librarians
Winarti Partaningrat,https://en.wikipedia.org//wiki/Winarti_Partaningrat,List_of_female_librarians
Yolanda Retter,https://en.wikipedia.org//wiki/Yolanda_Retter,List_of_female_librarians
Yvonne Dionne,https://en.wikipedia.org//wiki/Yvonne_Dionne,List_of_female_librarians
Yvonne Oddon,https://en.wikipedia.org//wiki/Yvonne_Oddon,List_of_female_librarians
Zoia Horn,https://en.wikipedia.org//wiki/Zoia_Horn,List_of_female_librarians
Louise Abeita,https://en.wikipedia.org//wiki/Louise_Abeita,List_of_Native_American_women_of_the_United_States
Alberta Schenck Adams,https://en.wikipedia.org//wiki/Alberta_Schenck_Adams,List_of_Native_American_women_of_the_United_States
Rebecca Adamson,https://en.wikipedia.org//wiki/Rebecca_Adamson,List_of_Native_American_women_of_the_United_States
Paula Gunn Allen,https://en.wikipedia.org//wiki/Paula_Gunn_Allen,List_of_Native_American_women_of_the_United_States
Tammie Allen,https://en.wikipedia.org//wiki/Tammie_Allen,List_of_Native_American_women_of_the_United_States
Princess Angeline,https://en.wikipedia.org//wiki/Princess_Angeline,List_of_Native_American_women_of_the_United_States
Annette Arkeketa,https://en.wikipedia.org//wiki/Annette_Arkeketa,List_of_Native_American_women_of_the_United_States
Marilou Awiakta,https://en.wikipedia.org//wiki/Marilou_Awiakta,List_of_Native_American_women_of_the_United_States
Natalie Ball,https://en.wikipedia.org//wiki/Natalie_Ball,List_of_Native_American_women_of_the_United_States
Betty Louise Bell,https://en.wikipedia.org//wiki/Betty_Louise_Bell,List_of_Native_American_women_of_the_United_States
Diane E. Benson,https://en.wikipedia.org//wiki/Diane_E._Benson,List_of_Native_American_women_of_the_United_States
Black Shawl,https://en.wikipedia.org//wiki/Black_Shawl,List_of_Native_American_women_of_the_United_States
Kimberley M. Blaeser,https://en.wikipedia.org//wiki/Kimberley_M._Blaeser,List_of_Native_American_women_of_the_United_States
Blue Corn,https://en.wikipedia.org//wiki/Blue_Corn,List_of_Native_American_women_of_the_United_States
Rita Pitka Blumenstein,https://en.wikipedia.org//wiki/Rita_Pitka_Blumenstein,List_of_Native_American_women_of_the_United_States
Gloria Bird,https://en.wikipedia.org//wiki/Gloria_Bird,List_of_Native_American_women_of_the_United_States
Beth Brant,https://en.wikipedia.org//wiki/Beth_Brant,List_of_Native_American_women_of_the_United_States
Mary Brant,https://en.wikipedia.org//wiki/Mary_Brant,List_of_Native_American_women_of_the_United_States
Mary Brave Bird,https://en.wikipedia.org//wiki/Mary_Brave_Bird,List_of_Native_American_women_of_the_United_States
Ignatia Broker,https://en.wikipedia.org//wiki/Ignatia_Broker,List_of_Native_American_women_of_the_United_States
Vee F. Browne,https://en.wikipedia.org//wiki/Vee_F._Browne,List_of_Native_American_women_of_the_United_States
Buffalo Bird Woman,https://en.wikipedia.org//wiki/Buffalo_Bird_Woman,List_of_Native_American_women_of_the_United_States
Caroline Cannon,https://en.wikipedia.org//wiki/Caroline_Cannon,List_of_Native_American_women_of_the_United_States
Gladys Cardiff,https://en.wikipedia.org//wiki/Gladys_Cardiff,List_of_Native_American_women_of_the_United_States
Poldine Carlo,https://en.wikipedia.org//wiki/Poldine_Carlo,List_of_Native_American_women_of_the_United_States
Kathleen Carlo-Kendall,https://en.wikipedia.org//wiki/Kathleen_Carlo-Kendall,List_of_Native_American_women_of_the_United_States
Tonantzin Carmelo,https://en.wikipedia.org//wiki/Tonantzin_Carmelo,List_of_Native_American_women_of_the_United_States
Lorna Dee Cervantes,https://en.wikipedia.org//wiki/Lorna_Dee_Cervantes,List_of_Native_American_women_of_the_United_States
Kelly Church,https://en.wikipedia.org//wiki/Kelly_Church,List_of_Native_American_women_of_the_United_States
Mildred Cleghorn,https://en.wikipedia.org//wiki/Mildred_Cleghorn,List_of_Native_American_women_of_the_United_States
Elouise Cobell,https://en.wikipedia.org//wiki/Elouise_Cobell,List_of_Native_American_women_of_the_United_States
Lyda Conley,https://en.wikipedia.org//wiki/Lyda_Conley,List_of_Native_American_women_of_the_United_States
Elizabeth Cook-Lynn,https://en.wikipedia.org//wiki/Elizabeth_Cook-Lynn,List_of_Native_American_women_of_the_United_States
Carrie Dann,https://en.wikipedia.org//wiki/Carrie_Dann,List_of_Native_American_women_of_the_United_States
Mary Dann,https://en.wikipedia.org//wiki/Mary_Dann,List_of_Native_American_women_of_the_United_States
Nora Marks Dauenhauer,https://en.wikipedia.org//wiki/Nora_Marks_Dauenhauer,List_of_Native_American_women_of_the_United_States
Alice Brown Davis,https://en.wikipedia.org//wiki/Alice_Brown_Davis,List_of_Native_American_women_of_the_United_States
Angel De Cora,https://en.wikipedia.org//wiki/Angel_De_Cora,List_of_Native_American_women_of_the_United_States
Ada Deer,https://en.wikipedia.org//wiki/Ada_Deer,List_of_Native_American_women_of_the_United_States
Susan Deer Cloud,https://en.wikipedia.org//wiki/Susan_Deer_Cloud,List_of_Native_American_women_of_the_United_States
Ella Cara Deloria,https://en.wikipedia.org//wiki/Ella_Cara_Deloria,List_of_Native_American_women_of_the_United_States
Juanita Suazo Dubray,https://en.wikipedia.org//wiki/Juanita_Suazo_Dubray,List_of_Native_American_women_of_the_United_States
Joyce Dugan,https://en.wikipedia.org//wiki/Joyce_Dugan,List_of_Native_American_women_of_the_United_States
Chief Earth Woman,https://en.wikipedia.org//wiki/Chief_Earth_Woman,List_of_Native_American_women_of_the_United_States
Louise Erdrich,https://en.wikipedia.org//wiki/Louise_Erdrich,List_of_Native_American_women_of_the_United_States
Corine Fairbanks,https://en.wikipedia.org//wiki/Corine_Fairbanks,List_of_Native_American_women_of_the_United_States
Cecilia Fire Thunder,https://en.wikipedia.org//wiki/Cecilia_Fire_Thunder,List_of_Native_American_women_of_the_United_States
Te Ata Fisher,https://en.wikipedia.org//wiki/Te_Ata_Fisher,List_of_Native_American_women_of_the_United_States
L. Frank,https://en.wikipedia.org//wiki/L._Frank,List_of_Native_American_women_of_the_United_States
Kalyn Free,https://en.wikipedia.org//wiki/Kalyn_Free,List_of_Native_American_women_of_the_United_States
Martha George,https://en.wikipedia.org//wiki/Martha_George,List_of_Native_American_women_of_the_United_States
Diane Glancy,https://en.wikipedia.org//wiki/Diane_Glancy,List_of_Native_American_women_of_the_United_States
Shan Goshorn,https://en.wikipedia.org//wiki/Shan_Goshorn,List_of_Native_American_women_of_the_United_States
Katherine Gottlieb,https://en.wikipedia.org//wiki/Katherine_Gottlieb,List_of_Native_American_women_of_the_United_States
Janice Gould,https://en.wikipedia.org//wiki/Janice_Gould,List_of_Native_American_women_of_the_United_States
Dorothy Grant,https://en.wikipedia.org//wiki/Dorothy_Grant,List_of_Native_American_women_of_the_United_States
Janet Campbell Hale,https://en.wikipedia.org//wiki/Janet_Campbell_Hale,List_of_Native_American_women_of_the_United_States
Charlotte Hallmark,https://en.wikipedia.org//wiki/Charlotte_Hallmark,List_of_Native_American_women_of_the_United_States
Joy Harjo,https://en.wikipedia.org//wiki/Joy_Harjo,List_of_Native_American_women_of_the_United_States
Suzan Shown Harjo,https://en.wikipedia.org//wiki/Suzan_Shown_Harjo,List_of_Native_American_women_of_the_United_States
LaDonna Harris,https://en.wikipedia.org//wiki/LaDonna_Harris,List_of_Native_American_women_of_the_United_States
Ernestine Hayes,https://en.wikipedia.org//wiki/Ernestine_Hayes,List_of_Native_American_women_of_the_United_States
Allison Hedge Coke,https://en.wikipedia.org//wiki/Allison_Hedge_Coke,List_of_Native_American_women_of_the_United_States
Robbie Hedges,https://en.wikipedia.org//wiki/Robbie_Hedges,List_of_Native_American_women_of_the_United_States
Joan Hill,https://en.wikipedia.org//wiki/Joan_Hill,List_of_Native_American_women_of_the_United_States
Minnie Hollow Wood,https://en.wikipedia.org//wiki/Minnie_Hollow_Wood,List_of_Native_American_women_of_the_United_States
LeAnne Howe,https://en.wikipedia.org//wiki/LeAnne_Howe,List_of_Native_American_women_of_the_United_States
Diane Humetewa,https://en.wikipedia.org//wiki/Diane_Humetewa,List_of_Native_American_women_of_the_United_States
Pamela Rae Huteson,https://en.wikipedia.org//wiki/Pamela_Rae_Huteson,List_of_Native_American_women_of_the_United_States
Debora Iyall,https://en.wikipedia.org//wiki/Debora_Iyall,List_of_Native_American_women_of_the_United_States
Sarah James,https://en.wikipedia.org//wiki/Sarah_James,List_of_Native_American_women_of_the_United_States
Viola Jimulla,https://en.wikipedia.org//wiki/Viola_Jimulla,List_of_Native_American_women_of_the_United_States
Marie Smith Jones,https://en.wikipedia.org//wiki/Marie_Smith_Jones,List_of_Native_American_women_of_the_United_States
Juana Maria,https://en.wikipedia.org//wiki/Juana_Maria,List_of_Native_American_women_of_the_United_States
Yvonne Kauger,https://en.wikipedia.org//wiki/Yvonne_Kauger,List_of_Native_American_women_of_the_United_States
Geraldine Keams,https://en.wikipedia.org//wiki/Geraldine_Keams,List_of_Native_American_women_of_the_United_States
Loretta Kelsey,https://en.wikipedia.org//wiki/Loretta_Kelsey,List_of_Native_American_women_of_the_United_States
Mary Killman,https://en.wikipedia.org//wiki/Mary_Killman,List_of_Native_American_women_of_the_United_States
Madeline La Framboise,https://en.wikipedia.org//wiki/Madeline_La_Framboise,List_of_Native_American_women_of_the_United_States
Winona LaDuke,https://en.wikipedia.org//wiki/Winona_LaDuke,List_of_Native_American_women_of_the_United_States
Carole LaFavor,https://en.wikipedia.org//wiki/Carole_LaFavor,List_of_Native_American_women_of_the_United_States
Naomi Lang,https://en.wikipedia.org//wiki/Naomi_Lang,List_of_Native_American_women_of_the_United_States
Sharmagne Leland-St. John,https://en.wikipedia.org//wiki/Sharmagne_Leland-St._John,List_of_Native_American_women_of_the_United_States
Kelsey Leonard,https://en.wikipedia.org//wiki/Kelsey_Leonard,List_of_Native_American_women_of_the_United_States
Lucy M. Lewis,https://en.wikipedia.org//wiki/Lucy_M._Lewis,List_of_Native_American_women_of_the_United_States
Sacheen Littlefeather,https://en.wikipedia.org//wiki/Sacheen_Littlefeather,List_of_Native_American_women_of_the_United_States
Linda Lomahaftewa,https://en.wikipedia.org//wiki/Linda_Lomahaftewa,List_of_Native_American_women_of_the_United_States
Merina Lujan,https://en.wikipedia.org//wiki/Merina_Lujan,List_of_Native_American_women_of_the_United_States
Wilma Mankiller,https://en.wikipedia.org//wiki/Wilma_Mankiller,List_of_Native_American_women_of_the_United_States
Maria Martinez,https://en.wikipedia.org//wiki/Maria_Martinez,List_of_Native_American_women_of_the_United_States
Doris McLemore,https://en.wikipedia.org//wiki/Doris_McLemore,List_of_Native_American_women_of_the_United_States
Isabel Meadows,https://en.wikipedia.org//wiki/Isabel_Meadows,List_of_Native_American_women_of_the_United_States
Grace Medicine Flower,https://en.wikipedia.org//wiki/Grace_Medicine_Flower,List_of_Native_American_women_of_the_United_States
Catherine Montour,https://en.wikipedia.org//wiki/Catherine_Montour,List_of_Native_American_women_of_the_United_States
Mountain Wolf Woman,https://en.wikipedia.org//wiki/Mountain_Wolf_Woman,List_of_Native_American_women_of_the_United_States
Mary Musgrove,https://en.wikipedia.org//wiki/Mary_Musgrove,List_of_Native_American_women_of_the_United_States
Helen Naha,https://en.wikipedia.org//wiki/Helen_Naha,List_of_Native_American_women_of_the_United_States
Elva Nampeyo,https://en.wikipedia.org//wiki/Elva_Nampeyo,List_of_Native_American_women_of_the_United_States
Dextra Nampeyo Quotskuyva,https://en.wikipedia.org//wiki/Dextra_Nampeyo_Quotskuyva,List_of_Native_American_women_of_the_United_States
Roscinda Nolasquez,https://en.wikipedia.org//wiki/Roscinda_Nolasquez,List_of_Native_American_women_of_the_United_States
